4743	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4744	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4745	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4746	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4747	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4748	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4749	9.0	7.0, 3.0, 0.0, 0.0, 1.4
4750	6.0	6.0, 3.0, 1.0, 0.3333333333333333, 1.5
4751	1.0	14.0, 4.0, 0.0, 0.0, 1.75
4752	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.6
4753	10.0	11.0, 4.0, 1.0, 0.16666666666666666, 1.5714285714285714
4754	6.0	9.0, 3.0, 1.0, 0.3333333333333333, 1.5
4755	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4756	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4757	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4758	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4759	3.0	9.0, 3.0, 0.0, 0.0, 1.8
4760	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4761	3.0	9.0, 3.0, 0.0, 0.0, 1.8
4762	3.0	9.0, 3.0, 0.0, 0.0, 1.8
4763	10.0	11.0, 4.0, 1.0, 0.16666666666666666, 1.5714285714285714
4764	2.0	3.0, 1.0, 0.0, 0.0, 1.0
4765	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4766	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4767	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4768	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4769	1.0	14.0, 4.0, 0.0, 0.0, 2.0
4770	2.0	4.0, 1.0, 0.0, 0.0, 1.0
4771	10.0	9.0, 4.0, 1.0, 0.16666666666666666, 1.8
4772	6.0	9.0, 3.0, 1.0, 0.3333333333333333, 1.5
4773	1.0	12.0, 4.0, 0.0, 0.0, 1.7142857142857142
4774	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4775	6.0	9.0, 3.0, 1.0, 0.3333333333333333, 1.2857142857142858
4776	10.0	16.0, 5.0, 1.0, 0.1, 1.4545454545454546
4777	4.0	11.0, 3.0, 0.0, 0.0, 1.2222222222222223
4778	6.0	9.0, 3.0, 1.0, 0.3333333333333333, 1.5
4779	10.0	15.0, 5.0, 2.0, 0.2, 1.5
4780	6.0	9.0, 3.0, 1.0, 0.3333333333333333, 1.5
4781	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4782	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4783	1.0	14.0, 4.0, 0.0, 0.0, 1.5555555555555556
4784	2.0	3.0, 1.0, 0.0, 0.0, 1.0
4785	1.0	13.0, 5.0, 0.0, 0.0, 1.8571428571428572
4786	2.0	4.0, 1.0, 0.0, 0.0, 1.0
4787	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
4788	6.0	10.0, 3.0, 1.0, 0.3333333333333333, 1.25
4789	1.0	16.0, 4.0, 0.0, 0.0, 1.7777777777777777
4790	1.0	15.0, 4.0, 0.0, 0.0, 1.6666666666666667
4791	4.0	11.0, 3.0, 0.0, 0.0, 1.375
4792	1.0	15.0, 4.0, 0.0, 0.0, 1.5
4793	1.0	15.0, 4.0, 0.0, 0.0, 1.875
4794	3.0	9.0, 3.0, 0.0, 0.0, 1.8
4795	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4796	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4797	2.0	4.0, 1.0, 0.0, 0.0, 1.0
4798	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4799	10.0	12.0, 3.0, 1.0, 0.3333333333333333, 1.5
4800	1.0	12.0, 4.0, 0.0, 0.0, 1.5
4801	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4802	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
4803	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4804	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4805	1.0	15.0, 4.0, 0.0, 0.0, 1.6666666666666667
4806	2.0	4.0, 1.0, 0.0, 0.0, 1.0
4807	11.0	13.0, 4.0, 0.0, 0.0, 1.3
4808	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4809	1.0	14.0, 4.0, 0.0, 0.0, 1.75
4810	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4811	3.0	9.0, 3.0, 0.0, 0.0, 1.8
4812	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4813	3.0	9.0, 3.0, 0.0, 0.0, 1.8
4814	7.0	7.0, 3.0, 0.0, 0.0, 1.75
4815	7.0	7.0, 3.0, 0.0, 0.0, 1.75
4816	2.0	3.0, 1.0, 0.0, 0.0, 1.0
4817	2.0	3.0, 1.0, 0.0, 0.0, 1.0
4818	10.0	11.0, 4.0, 1.0, 0.16666666666666666, 1.5714285714285714
4819	2.0	7.0, 2.0, 0.0, 0.0, 1.1666666666666667
4820	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4821	6.0	13.0, 3.0, 1.0, 0.3333333333333333, 1.4444444444444444
4822	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4823	1.0	12.0, 4.0, 0.0, 0.0, 2.4
4824	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4825	3.0	9.0, 3.0, 0.0, 0.0, 1.8
4826	2.0	3.0, 1.0, 0.0, 0.0, 1.0
4827	9.0	7.0, 3.0, 0.0, 0.0, 1.4
4828	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4829	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4830	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4831	9.0	8.0, 3.0, 0.0, 0.0, 1.3333333333333333
4832	2.0	7.0, 2.0, 0.0, 0.0, 1.1666666666666667
4833	1.0	13.0, 4.0, 0.0, 0.0, 1.625
4834	11.0	13.0, 4.0, 0.0, 0.0, 1.3
4835	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4836	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4837	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4838	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4839	10.0	17.0, 5.0, 1.0, 0.1, 1.5454545454545454
4840	2.0	3.0, 1.0, 0.0, 0.0, 1.0
4841	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
4842	6.0	6.0, 3.0, 1.0, 0.3333333333333333, 1.5
4843	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4844	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
4845	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4846	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4847	7.0	8.0, 3.0, 0.0, 0.0, 1.6
4848	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4849	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
4850	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
4851	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.3333333333333333
4852	1.0	10.0, 4.0, 0.0, 0.0, 2.0
4853	2.0	4.0, 1.0, 0.0, 0.0, 1.0
4854	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
4855	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
4856	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
4857	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4858	6.0	9.0, 3.0, 1.0, 0.3333333333333333, 1.2857142857142858
4859	7.0	8.0, 3.0, 0.0, 0.0, 1.6
4860	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
4861	7.0	6.0, 2.0, 0.0, 0.0, 1.5
4862	2.0	3.0, 1.0, 0.0, 0.0, 1.0
4863	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4864	7.0	5.0, 3.0, 0.0, 0.0, 1.6666666666666667
4865	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4866	4.0	10.0, 3.0, 0.0, 0.0, 1.25
4867	4.0	11.0, 3.0, 0.0, 0.0, 1.2222222222222223
4868	1.0	10.0, 4.0, 0.0, 0.0, 1.4285714285714286
4869	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4870	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4871	1.0	10.0, 4.0, 0.0, 0.0, 1.4285714285714286
4872	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4873	4.0	12.0, 3.0, 0.0, 0.0, 1.3333333333333333
4874	11.0	12.0, 4.0, 0.0, 0.0, 1.3333333333333333
4875	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4876	1.0	14.0, 4.0, 0.0, 0.0, 1.5555555555555556
4877	1.0	15.0, 4.0, 0.0, 0.0, 1.5
4878	10.0	15.0, 6.0, 2.0, 0.13333333333333333, 1.875
4879	6.0	11.0, 3.0, 1.0, 0.3333333333333333, 1.375
4880	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4881	1.0	12.0, 4.0, 0.0, 0.0, 1.5
4882	4.0	10.0, 3.0, 0.0, 0.0, 1.25
4883	1.0	13.0, 4.0, 0.0, 0.0, 1.4444444444444444
4884	2.0	4.0, 1.0, 0.0, 0.0, 1.0
4885	10.0	15.0, 4.0, 1.0, 0.16666666666666666, 1.6666666666666667
4886	4.0	11.0, 3.0, 0.0, 0.0, 1.375
4887	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4888	2.0	4.0, 1.0, 0.0, 0.0, 1.0
4889	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4890	11.0	14.0, 4.0, 0.0, 0.0, 1.4
4891	4.0	10.0, 3.0, 0.0, 0.0, 1.25
4892	4.0	10.0, 3.0, 0.0, 0.0, 1.25
4893	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4894	2.0	3.0, 1.0, 0.0, 0.0, 1.0
4895	9.0	7.0, 3.0, 0.0, 0.0, 1.4
4896	9.0	7.0, 3.0, 0.0, 0.0, 1.4
4897	2.0	3.0, 1.0, 0.0, 0.0, 1.0
4898	1.0	15.0, 4.0, 0.0, 0.0, 1.5
4899	1.0	15.0, 4.0, 0.0, 0.0, 1.875
4900	11.0	14.0, 4.0, 0.0, 0.0, 1.4
4901	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4902	11.0	14.0, 4.0, 0.0, 0.0, 1.4
4903	1.0	14.0, 4.0, 0.0, 0.0, 1.75
4904	1.0	12.0, 4.0, 0.0, 0.0, 1.5
4905	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
4906	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4907	9.0	7.0, 3.0, 0.0, 0.0, 1.4
4908	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4909	4.0	11.0, 3.0, 0.0, 0.0, 1.375
4910	11.0	13.0, 4.0, 0.0, 0.0, 1.3
4911	1.0	11.0, 4.0, 0.0, 0.0, 1.5714285714285714
4912	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4913	1.0	11.0, 4.0, 0.0, 0.0, 1.5714285714285714
4914	2.0	3.0, 1.0, 0.0, 0.0, 1.0
4915	1.0	14.0, 4.0, 0.0, 0.0, 1.75
4916	9.0	8.0, 3.0, 0.0, 0.0, 1.3333333333333333
4917	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4918	1.0	15.0, 4.0, 0.0, 0.0, 1.875
4919	7.0	8.0, 3.0, 0.0, 0.0, 1.6
4920	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4921	1.0	15.0, 4.0, 0.0, 0.0, 1.875
4922	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4923	9.0	7.0, 3.0, 0.0, 0.0, 1.4
4924	1.0	11.0, 4.0, 0.0, 0.0, 1.5714285714285714
4925	10.0	10.0, 4.0, 1.0, 0.16666666666666666, 1.6666666666666667
4926	4.0	11.0, 3.0, 0.0, 0.0, 1.375
4927	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4928	4.0	10.0, 3.0, 0.0, 0.0, 1.25
4929	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4930	1.0	15.0, 4.0, 0.0, 0.0, 1.6666666666666667
4931	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4932	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4933	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
4934	4.0	10.0, 3.0, 0.0, 0.0, 1.25
4935	1.0	14.0, 4.0, 0.0, 0.0, 1.75
4936	1.0	14.0, 4.0, 0.0, 0.0, 2.0
4937	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4938	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4939	1.0	15.0, 4.0, 0.0, 0.0, 1.875
4940	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
4941	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4942	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4943	1.0	13.0, 4.0, 0.0, 0.0, 1.4444444444444444
4944	1.0	12.0, 4.0, 0.0, 0.0, 1.7142857142857142
4945	1.0	15.0, 4.0, 0.0, 0.0, 1.875
4946	1.0	15.0, 4.0, 0.0, 0.0, 1.875
4947	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4948	9.0	7.0, 3.0, 0.0, 0.0, 1.4
4949	3.0	12.0, 3.0, 0.0, 0.0, 1.5
4950	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4951	1.0	15.0, 4.0, 0.0, 0.0, 1.875
4952	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4953	1.0	11.0, 4.0, 0.0, 0.0, 1.8333333333333333
4954	2.0	4.0, 1.0, 0.0, 0.0, 1.0
4955	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4956	1.0	14.0, 4.0, 0.0, 0.0, 2.0
4957	1.0	16.0, 4.0, 0.0, 0.0, 1.6
4958	9.0	7.0, 3.0, 0.0, 0.0, 1.4
4959	3.0	12.0, 3.0, 0.0, 0.0, 1.5
4960	2.0	4.0, 1.0, 0.0, 0.0, 1.0
4961	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.3333333333333333
4962	3.0	11.0, 3.0, 0.0, 0.0, 1.8333333333333333
4963	10.0	10.0, 4.0, 1.0, 0.16666666666666666, 1.6666666666666667
4964	1.0	13.0, 4.0, 0.0, 0.0, 1.8571428571428572
4965	1.0	11.0, 4.0, 0.0, 0.0, 1.8333333333333333
4966	4.0	11.0, 3.0, 0.0, 0.0, 1.375
4967	3.0	9.0, 3.0, 0.0, 0.0, 1.8
4968	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4969	3.0	12.0, 3.0, 0.0, 0.0, 1.5
4970	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4971	3.0	9.0, 3.0, 0.0, 0.0, 1.8
4972	4.0	11.0, 3.0, 0.0, 0.0, 1.375
4973	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4974	2.0	3.0, 1.0, 0.0, 0.0, 1.0
4975	1.0	13.0, 4.0, 0.0, 0.0, 1.625
4976	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4977	10.0	10.0, 4.0, 1.0, 0.16666666666666666, 1.4285714285714286
4978	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4979	10.0	14.0, 4.0, 1.0, 0.16666666666666666, 1.75
4980	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4981	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4982	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4983	4.0	10.0, 3.0, 0.0, 0.0, 1.25
4984	1.0	13.0, 4.0, 0.0, 0.0, 2.1666666666666665
4985	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4986	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4987	2.0	3.0, 1.0, 0.0, 0.0, 1.0
4988	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
4989	1.0	14.0, 4.0, 0.0, 0.0, 2.0
4990	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
4991	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4992	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
4993	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
4994	3.0	9.0, 3.0, 0.0, 0.0, 1.8
4995	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
4996	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4997	1.0	12.0, 4.0, 0.0, 0.0, 1.5
4998	3.0	9.0, 3.0, 0.0, 0.0, 1.5
4999	4.0	10.0, 3.0, 0.0, 0.0, 1.25
5000	3.0	9.0, 3.0, 0.0, 0.0, 1.5
5001	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
5002	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
5003	9.0	7.0, 3.0, 0.0, 0.0, 1.4
5004	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5005	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
5006	1.0	14.0, 4.0, 0.0, 0.0, 1.75
5007	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
5008	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
5009	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5010	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.75
5011	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.3333333333333333
5012	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
5013	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5014	4.0	11.0, 3.0, 0.0, 0.0, 1.375
5015	3.0	9.0, 3.0, 0.0, 0.0, 1.5
5016	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5017	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
5018	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
5019	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
5020	1.0	13.0, 4.0, 0.0, 0.0, 1.8571428571428572
5021	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5022	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
5023	3.0	9.0, 3.0, 0.0, 0.0, 1.5
5024	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
5025	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.75
5026	3.0	9.0, 3.0, 0.0, 0.0, 1.8
5027	1.0	13.0, 4.0, 0.0, 0.0, 1.8571428571428572
5028	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5029	3.0	9.0, 3.0, 0.0, 0.0, 1.5
5030	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.6
5031	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.75
5032	1.0	13.0, 4.0, 0.0, 0.0, 1.625
5033	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5034	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5035	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
5036	3.0	11.0, 3.0, 0.0, 0.0, 1.8333333333333333
5037	2.0	4.0, 1.0, 0.0, 0.0, 1.0
5038	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.6
5039	2.0	4.0, 1.0, 0.0, 0.0, 1.0
5040	1.0	11.0, 4.0, 0.0, 0.0, 1.8333333333333333
5041	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5042	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
5043	3.0	9.0, 3.0, 0.0, 0.0, 1.5
5044	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5045	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5046	3.0	9.0, 3.0, 0.0, 0.0, 1.5
5047	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5048	2.0	4.0, 1.0, 0.0, 0.0, 1.0
5049	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5050	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.6
5051	9.0	7.0, 3.0, 0.0, 0.0, 1.4
5052	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5053	9.0	7.0, 3.0, 0.0, 0.0, 1.4
5054	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5055	1.0	12.0, 4.0, 0.0, 0.0, 1.7142857142857142
5056	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5057	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5058	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5059	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5060	3.0	9.0, 3.0, 0.0, 0.0, 1.5
5061	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
5062	1.0	10.0, 4.0, 0.0, 0.0, 1.6666666666666667
5063	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5064	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5065	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
5066	3.0	9.0, 3.0, 0.0, 0.0, 1.5
5067	9.0	8.0, 3.0, 0.0, 0.0, 1.3333333333333333
5068	9.0	8.0, 3.0, 0.0, 0.0, 1.3333333333333333
5069	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
5070	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5071	9.0	7.0, 3.0, 0.0, 0.0, 1.4
5072	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5073	9.0	7.0, 3.0, 0.0, 0.0, 1.4
5074	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
5075	9.0	8.0, 3.0, 0.0, 0.0, 1.3333333333333333
5076	9.0	7.0, 3.0, 0.0, 0.0, 1.4
5077	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
5078	9.0	7.0, 3.0, 0.0, 0.0, 1.4
5079	9.0	7.0, 3.0, 0.0, 0.0, 1.4
5080	1.0	13.0, 4.0, 0.0, 0.0, 1.4444444444444444
5081	9.0	7.0, 3.0, 0.0, 0.0, 1.4
5082	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
5083	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5084	9.0	7.0, 3.0, 0.0, 0.0, 1.4
5085	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.3333333333333333
5086	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 2.0
5087	9.0	7.0, 3.0, 0.0, 0.0, 1.4
5088	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5089	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5090	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
5091	10.0	10.0, 4.0, 1.0, 0.16666666666666666, 1.6666666666666667
5092	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5093	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5094	10.0	9.0, 4.0, 2.0, 0.3333333333333333, 1.8
5095	9.0	7.0, 3.0, 0.0, 0.0, 1.4
5096	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 2.0
5097	2.0	4.0, 1.0, 0.0, 0.0, 1.0
5098	1.0	14.0, 4.0, 0.0, 0.0, 1.5555555555555556
5099	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5100	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
5101	1.0	14.0, 4.0, 0.0, 0.0, 1.75
5102	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.6
5103	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
5104	1.0	14.0, 4.0, 0.0, 0.0, 2.0
5105	4.0	10.0, 3.0, 0.0, 0.0, 1.25
5106	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
5107	1.0	14.0, 4.0, 0.0, 0.0, 2.0
5108	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
5109	10.0	9.0, 4.0, 2.0, 0.3333333333333333, 2.25
5110	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5111	6.0	6.0, 3.0, 2.0, 0.6666666666666666, 1.5
5112	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5113	4.0	10.0, 3.0, 0.0, 0.0, 1.25
5114	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5115	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 2.0
5116	3.0	12.0, 3.0, 0.0, 0.0, 1.5
5117	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
5118	1.0	10.0, 4.0, 0.0, 0.0, 1.4285714285714286
5119	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
5120	3.0	9.0, 3.0, 0.0, 0.0, 1.5
5121	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5122	6.0	9.0, 3.0, 1.0, 0.3333333333333333, 1.2857142857142858
5123	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5124	2.0	5.0, 2.0, 0.0, 0.0, 1.25
5125	9.0	7.0, 3.0, 0.0, 0.0, 1.4
5126	4.0	10.0, 3.0, 0.0, 0.0, 1.25
5127	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
5128	1.0	11.0, 4.0, 0.0, 0.0, 1.8333333333333333
5129	1.0	11.0, 4.0, 0.0, 0.0, 1.8333333333333333
5130	3.0	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
5131	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5132	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
5133	2.0	4.0, 1.0, 0.0, 0.0, 1.0
5134	2.0	4.0, 1.0, 0.0, 0.0, 1.0
5135	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
5136	1.0	13.0, 4.0, 0.0, 0.0, 1.4444444444444444
5137	1.0	13.0, 4.0, 0.0, 0.0, 1.8571428571428572
5138	7.0	6.0, 2.0, 0.0, 0.0, 1.5
5139	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
5140	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5141	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.75
5142	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
5143	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5144	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
5145	3.0	9.0, 3.0, 0.0, 0.0, 1.5
5146	4.0	10.0, 3.0, 0.0, 0.0, 1.25
5147	3.0	9.0, 3.0, 0.0, 0.0, 1.5
5148	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
5149	7.0	5.0, 2.0, 0.0, 0.0, 1.6666666666666667
5150	9.0	7.0, 3.0, 0.0, 0.0, 1.4
5151	7.0	8.0, 3.0, 0.0, 0.0, 2.0
5152	2.0	3.0, 1.0, 0.0, 0.0, 1.0
5153	4.0	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
5154	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.75
